row_index,timestamp,sensor_id,city,feature,value,zscore_flag,mad_flag,iqr_flag,rolling_zscore_flag,isolation_forest_flag,lof_flag,anomaly_methods_triggered,methods,quality_flag,analytical_category
452,2026-08-10T18:00:00Z,1,Tulkarem,temperature,25.77,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
452,2026-08-10T18:00:00Z,1,Tulkarem,humidity,58.39,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
452,2026-08-10T18:00:00Z,1,Tulkarem,no2,12.13,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
452,2026-08-10T18:00:00Z,1,Tulkarem,o3,37.59,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
452,2026-08-10T18:00:00Z,1,Tulkarem,aqi,160.0,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
453,2026-08-10T18:15:00Z,1,Tulkarem,temperature,25.58,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
453,2026-08-10T18:15:00Z,1,Tulkarem,humidity,58.7,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
453,2026-08-10T18:15:00Z,1,Tulkarem,no2,12.12,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
453,2026-08-10T18:15:00Z,1,Tulkarem,o3,39.42,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
453,2026-08-10T18:15:00Z,1,Tulkarem,aqi,126.0,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
2061,2026-08-11T01:00:00Z,2,Nablus,temperature,32.17,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
2061,2026-08-11T01:00:00Z,2,Nablus,humidity,26.24,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
493,2026-08-11T04:15:00Z,1,Tulkarem,temperature,23.4,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
493,2026-08-11T04:15:00Z,1,Tulkarem,humidity,52.53,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
493,2026-08-11T04:15:00Z,1,Tulkarem,no2,12.06,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
493,2026-08-11T04:15:00Z,1,Tulkarem,o3,45.45,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
493,2026-08-11T04:15:00Z,1,Tulkarem,aqi,110.0,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
498,2026-08-11T05:30:00Z,1,Tulkarem,pm25,23.74,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
498,2026-08-11T05:30:00Z,1,Tulkarem,temperature,25.91,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
498,2026-08-11T05:30:00Z,1,Tulkarem,humidity,52.77,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
498,2026-08-11T05:30:00Z,1,Tulkarem,no2,12.13,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
498,2026-08-11T05:30:00Z,1,Tulkarem,o3,55.08,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
498,2026-08-11T05:30:00Z,1,Tulkarem,aqi,132.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2100,2026-08-11T10:45:00Z,2,Nablus,temperature,36.89,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2100,2026-08-11T10:45:00Z,2,Nablus,humidity,29.3,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3709,2026-08-11T13:15:00Z,4,Nablus,temperature,49.22,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3710,2026-08-11T13:30:00Z,4,Nablus,temperature,49.1,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3711,2026-08-11T13:45:00Z,4,Nablus,temperature,49.46,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3712,2026-08-11T14:00:00Z,4,Nablus,temperature,49.14,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
535,2026-08-11T14:45:00Z,1,Tulkarem,pm25,5.4,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
535,2026-08-11T14:45:00Z,1,Tulkarem,temperature,32.55,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
535,2026-08-11T14:45:00Z,1,Tulkarem,humidity,35.12,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
535,2026-08-11T14:45:00Z,1,Tulkarem,no2,11.88,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
535,2026-08-11T14:45:00Z,1,Tulkarem,o3,56.73,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
535,2026-08-11T14:45:00Z,1,Tulkarem,aqi,30.0,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
536,2026-08-11T15:00:00Z,1,Tulkarem,pm25,5.02,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
536,2026-08-11T15:00:00Z,1,Tulkarem,temperature,33.38,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
536,2026-08-11T15:00:00Z,1,Tulkarem,humidity,34.41,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
536,2026-08-11T15:00:00Z,1,Tulkarem,no2,11.88,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
536,2026-08-11T15:00:00Z,1,Tulkarem,o3,55.6,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
536,2026-08-11T15:00:00Z,1,Tulkarem,aqi,28.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3722,2026-08-11T16:30:00Z,4,Nablus,humidity,39.42,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,UNCERTAIN
3723,2026-08-11T16:45:00Z,4,Nablus,humidity,43.84,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,UNCERTAIN
3724,2026-08-11T17:00:00Z,4,Nablus,humidity,47.77,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
2126,2026-08-11T17:15:00Z,2,Nablus,humidity,58.87,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3725,2026-08-11T17:15:00Z,4,Nablus,humidity,51.74,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2127,2026-08-11T17:30:00Z,2,Nablus,humidity,62.05,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3726,2026-08-11T17:30:00Z,4,Nablus,humidity,54.24,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2128,2026-08-11T17:45:00Z,2,Nablus,humidity,63.67,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3727,2026-08-11T17:45:00Z,4,Nablus,humidity,56.09,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2129,2026-08-11T18:00:00Z,2,Nablus,humidity,64.82,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3728,2026-08-11T18:00:00Z,4,Nablus,humidity,57.0,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2130,2026-08-11T18:15:00Z,2,Nablus,humidity,64.66,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3729,2026-08-11T18:15:00Z,4,Nablus,humidity,57.97,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2131,2026-08-11T18:30:00Z,2,Nablus,humidity,62.17,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3730,2026-08-11T18:30:00Z,4,Nablus,humidity,58.05,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2132,2026-08-11T18:45:00Z,2,Nablus,humidity,61.58,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3731,2026-08-11T18:45:00Z,4,Nablus,humidity,57.93,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2133,2026-08-11T19:00:00Z,2,Nablus,humidity,60.72,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3732,2026-08-11T19:00:00Z,4,Nablus,humidity,56.69,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2134,2026-08-11T19:15:00Z,2,Nablus,humidity,56.95,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3733,2026-08-11T19:15:00Z,4,Nablus,humidity,55.51,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3734,2026-08-11T19:30:00Z,4,Nablus,humidity,52.56,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3735,2026-08-11T19:45:00Z,4,Nablus,humidity,53.26,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3736,2026-08-11T20:00:00Z,4,Nablus,humidity,51.75,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3737,2026-08-11T20:15:00Z,4,Nablus,humidity,47.64,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3738,2026-08-11T20:30:00Z,4,Nablus,humidity,40.82,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,UNCERTAIN
3739,2026-08-11T20:45:00Z,4,Nablus,humidity,38.65,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3740,2026-08-11T21:00:00Z,4,Nablus,humidity,39.04,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3741,2026-08-11T21:15:00Z,4,Nablus,humidity,37.38,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3808,2026-08-12T14:00:00Z,4,Nablus,temperature,49.12,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3809,2026-08-12T14:15:00Z,4,Nablus,temperature,49.34,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3810,2026-08-12T14:30:00Z,4,Nablus,temperature,49.29,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
631,2026-08-12T14:45:00Z,1,Tulkarem,no2,11.89,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,UNCERTAIN
3811,2026-08-12T14:45:00Z,4,Nablus,temperature,49.42,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3812,2026-08-12T15:00:00Z,4,Nablus,temperature,49.41,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3818,2026-08-12T16:30:00Z,4,Nablus,humidity,40.95,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,UNCERTAIN
3819,2026-08-12T16:45:00Z,4,Nablus,humidity,45.79,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,UNCERTAIN
640,2026-08-12T17:00:00Z,1,Tulkarem,temperature,26.11,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
640,2026-08-12T17:00:00Z,1,Tulkarem,humidity,56.65,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
640,2026-08-12T17:00:00Z,1,Tulkarem,no2,12.14,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
640,2026-08-12T17:00:00Z,1,Tulkarem,o3,35.98,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
640,2026-08-12T17:00:00Z,1,Tulkarem,aqi,122.0,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
3820,2026-08-12T17:00:00Z,4,Nablus,humidity,49.97,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
641,2026-08-12T17:15:00Z,1,Tulkarem,temperature,25.88,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
641,2026-08-12T17:15:00Z,1,Tulkarem,humidity,57.55,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
641,2026-08-12T17:15:00Z,1,Tulkarem,no2,12.14,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
641,2026-08-12T17:15:00Z,1,Tulkarem,o3,31.94,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
641,2026-08-12T17:15:00Z,1,Tulkarem,aqi,128.0,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
3821,2026-08-12T17:15:00Z,4,Nablus,humidity,51.4,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
642,2026-08-12T17:30:00Z,1,Tulkarem,pm25,31.87,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,MULTIVARIATE_ANOMALY
642,2026-08-12T17:30:00Z,1,Tulkarem,aqi,177.0,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,MULTIVARIATE_ANOMALY
2223,2026-08-12T17:30:00Z,2,Nablus,humidity,59.41,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3822,2026-08-12T17:30:00Z,4,Nablus,humidity,52.81,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
643,2026-08-12T17:45:00Z,1,Tulkarem,pm25,33.4,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
643,2026-08-12T17:45:00Z,1,Tulkarem,aqi,186.0,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
2224,2026-08-12T17:45:00Z,2,Nablus,humidity,60.89,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3823,2026-08-12T17:45:00Z,4,Nablus,humidity,55.36,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
644,2026-08-12T18:00:00Z,1,Tulkarem,pm25,30.7,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
644,2026-08-12T18:00:00Z,1,Tulkarem,aqi,171.0,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
2225,2026-08-12T18:00:00Z,2,Nablus,humidity,63.43,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3824,2026-08-12T18:00:00Z,4,Nablus,humidity,57.48,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2226,2026-08-12T18:15:00Z,2,Nablus,humidity,64.86,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3825,2026-08-12T18:15:00Z,4,Nablus,humidity,57.58,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2227,2026-08-12T18:30:00Z,2,Nablus,humidity,65.06,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3826,2026-08-12T18:30:00Z,4,Nablus,humidity,58.59,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2228,2026-08-12T18:45:00Z,2,Nablus,humidity,64.11,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3827,2026-08-12T18:45:00Z,4,Nablus,humidity,59.52,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2229,2026-08-12T19:00:00Z,2,Nablus,humidity,60.55,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3828,2026-08-12T19:00:00Z,4,Nablus,humidity,59.02,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3829,2026-08-12T19:15:00Z,4,Nablus,humidity,56.39,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3830,2026-08-12T19:30:00Z,4,Nablus,humidity,46.18,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,UNCERTAIN
3831,2026-08-12T19:45:00Z,4,Nablus,humidity,40.6,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3846,2026-08-12T23:30:00Z,4,Nablus,pm25,18.02,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
3846,2026-08-12T23:30:00Z,4,Nablus,temperature,32.86,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
3846,2026-08-12T23:30:00Z,4,Nablus,humidity,32.25,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
3846,2026-08-12T23:30:00Z,4,Nablus,aqi,100.0,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
2255,2026-08-13T01:30:00Z,2,Nablus,pm25,16.06,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2255,2026-08-13T01:30:00Z,2,Nablus,temperature,30.04,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2255,2026-08-13T01:30:00Z,2,Nablus,humidity,40.56,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2255,2026-08-13T01:30:00Z,2,Nablus,aqi,89.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2256,2026-08-13T01:45:00Z,2,Nablus,pm25,15.58,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2256,2026-08-13T01:45:00Z,2,Nablus,temperature,29.99,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2256,2026-08-13T01:45:00Z,2,Nablus,humidity,40.4,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2256,2026-08-13T01:45:00Z,2,Nablus,aqi,87.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2258,2026-08-13T02:15:00Z,2,Nablus,pm25,16.63,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2258,2026-08-13T02:15:00Z,2,Nablus,temperature,29.91,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2258,2026-08-13T02:15:00Z,2,Nablus,humidity,44.68,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2258,2026-08-13T02:15:00Z,2,Nablus,aqi,92.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2259,2026-08-13T02:30:00Z,2,Nablus,pm25,17.18,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2259,2026-08-13T02:30:00Z,2,Nablus,temperature,29.34,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2259,2026-08-13T02:30:00Z,2,Nablus,humidity,47.13,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2259,2026-08-13T02:30:00Z,2,Nablus,aqi,96.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2260,2026-08-13T02:45:00Z,2,Nablus,pm25,18.05,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2260,2026-08-13T02:45:00Z,2,Nablus,temperature,29.6,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2260,2026-08-13T02:45:00Z,2,Nablus,humidity,48.34,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2260,2026-08-13T02:45:00Z,2,Nablus,aqi,100.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2263,2026-08-13T03:30:00Z,2,Nablus,aqi,123.0,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
2264,2026-08-13T03:45:00Z,2,Nablus,pm25,27.0,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,MULTIVARIATE_ANOMALY
2264,2026-08-13T03:45:00Z,2,Nablus,aqi,150.0,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,MULTIVARIATE_ANOMALY
2265,2026-08-13T04:00:00Z,2,Nablus,pm25,30.71,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
2265,2026-08-13T04:00:00Z,2,Nablus,aqi,171.0,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
2266,2026-08-13T04:15:00Z,2,Nablus,pm25,30.34,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2266,2026-08-13T04:15:00Z,2,Nablus,aqi,168.0,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3865,2026-08-13T04:15:00Z,4,Nablus,pm25,25.95,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,LIKELY_ENVIRONMENTAL_EVENT
3865,2026-08-13T04:15:00Z,4,Nablus,aqi,144.0,False,False,False,True,False,False,1,rolling_zscore,SUSPICIOUS,LIKELY_ENVIRONMENTAL_EVENT
2267,2026-08-13T04:30:00Z,2,Nablus,pm25,32.0,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2267,2026-08-13T04:30:00Z,2,Nablus,aqi,178.0,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3866,2026-08-13T04:30:00Z,4,Nablus,pm25,26.49,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3866,2026-08-13T04:30:00Z,4,Nablus,aqi,147.0,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2268,2026-08-13T04:45:00Z,2,Nablus,pm25,30.96,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2268,2026-08-13T04:45:00Z,2,Nablus,aqi,172.0,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3867,2026-08-13T04:45:00Z,4,Nablus,pm25,25.5,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3867,2026-08-13T04:45:00Z,4,Nablus,aqi,142.0,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2269,2026-08-13T05:00:00Z,2,Nablus,pm25,28.4,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2269,2026-08-13T05:00:00Z,2,Nablus,aqi,158.0,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3868,2026-08-13T05:00:00Z,4,Nablus,pm25,25.02,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3868,2026-08-13T05:00:00Z,4,Nablus,aqi,139.0,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2270,2026-08-13T05:15:00Z,2,Nablus,pm25,26.16,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2270,2026-08-13T05:15:00Z,2,Nablus,aqi,146.0,False,False,False,True,False,False,1,rolling_zscore,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3869,2026-08-13T05:15:00Z,4,Nablus,temperature,31.39,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
3869,2026-08-13T05:15:00Z,4,Nablus,humidity,52.73,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
3869,2026-08-13T05:15:00Z,4,Nablus,aqi,112.0,False,False,False,False,False,True,1,lof,SUSPICIOUS,LIKELY_ENVIRONMENTAL_EVENT
3872,2026-08-13T06:00:00Z,4,Nablus,pm25,25.69,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3872,2026-08-13T06:00:00Z,4,Nablus,aqi,143.0,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
697,2026-08-13T07:15:00Z,1,Tulkarem,pm25,34.7,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
697,2026-08-13T07:15:00Z,1,Tulkarem,temperature,28.27,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
697,2026-08-13T07:15:00Z,1,Tulkarem,humidity,49.64,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
697,2026-08-13T07:15:00Z,1,Tulkarem,no2,12.02,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
697,2026-08-13T07:15:00Z,1,Tulkarem,o3,64.11,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
697,2026-08-13T07:15:00Z,1,Tulkarem,aqi,193.0,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
727,2026-08-13T15:00:00Z,1,Tulkarem,pm25,19.75,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
727,2026-08-13T15:00:00Z,1,Tulkarem,temperature,32.01,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
727,2026-08-13T15:00:00Z,1,Tulkarem,humidity,43.47,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
727,2026-08-13T15:00:00Z,1,Tulkarem,no2,11.88,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
727,2026-08-13T15:00:00Z,1,Tulkarem,o3,56.07,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
727,2026-08-13T15:00:00Z,1,Tulkarem,aqi,110.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
2354,2026-08-14T02:15:00Z,2,Nablus,pm25,35.11,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
